index,name,score,mean,variance,unique_values,edges,min_stage_length
2416,channel-26 amplitude-landscape-1-1 dim-1,0.2922948055535733,1.7716681977827532e-11,4.930355179436093e-22,1046,"[0, 209, 340, 682, 781, 1046]",99.0
2417,channel-26 amplitude-landscape-1-1 dim-2,0.4114105437615035,8.131244892944375e-13,7.037184240193689e-24,990,"[0, 139, 206, 682, 780, 1046]",67.0
2418,channel-26 amplitude-landscape-1-1 norm-1,0.2412247289880316,1.852980646712197e-11,5.282466554640714e-22,1046,"[0, 209, 473, 682, 817, 1046]",135.0
2419,channel-26 amplitude-landscape-1-1 norm-2,0.2738507931211721,1.7821113410247924e-11,4.970196919936616e-22,1046,"[0, 209, 569, 682, 790, 1046]",108.0
2420,channel-26 amplitude-landscape-1-2 dim-1,0.297391937413713,2.4530265516487965e-11,7.6114264812737895e-22,1046,"[0, 209, 553, 682, 787, 1046]",105.0
2421,channel-26 amplitude-landscape-1-2 dim-2,0.428510606915465,8.67226925376835e-13,7.144188657711544e-24,990,"[0, 139, 206, 682, 768, 1046]",67.0
2422,channel-26 amplitude-landscape-1-2 norm-1,0.2956176241034815,2.5397492441864797e-11,8.178532096208798e-22,1046,"[0, 179, 541, 682, 787, 1046]",105.0
2423,channel-26 amplitude-landscape-1-2 norm-2,0.2986386260397314,2.460348236575373e-11,7.654387783033758e-22,1046,"[0, 198, 340, 682, 791, 1046]",109.0
2424,channel-26 amplitude-landscape-2-1 dim-1,0.3134013580138116,5.9882299822926324e-09,3.2000327374758716e-17,1046,"[0, 209, 682, 781, 817, 1046]",36.0
2425,channel-26 amplitude-landscape-2-1 dim-2,0.3111409490983569,4.815473384600843e-10,9.925874895501485e-19,990,"[0, 139, 230, 682, 780, 1046]",91.0
2426,channel-26 amplitude-landscape-2-1 norm-1,0.2750810338195818,6.469777320752716e-09,3.6233025557273545e-17,1046,"[0, 209, 569, 682, 793, 1046]",111.0
2427,channel-26 amplitude-landscape-2-1 norm-2,0.3135380079120025,6.0501036918865315e-09,3.247945546276725e-17,1046,"[0, 209, 682, 787, 888, 1046]",101.0
2428,channel-26 amplitude-landscape-2-2 dim-1,0.3058631137735937,6.737003288199616e-09,3.5781999622795345e-17,1046,"[0, 209, 534, 682, 788, 1046]",106.0
2429,channel-26 amplitude-landscape-2-2 dim-2,0.2984019420537822,4.916192431360115e-10,9.947761559456401e-19,990,"[0, 139, 230, 682, 792, 1046]",91.0
2430,channel-26 amplitude-landscape-2-2 norm-1,0.311434036972398,7.228622531335629e-09,4.0826762426350017e-17,1046,"[0, 209, 682, 782, 888, 1046]",100.0
2431,channel-26 amplitude-landscape-2-2 norm-2,0.3028666513239253,6.791021244627513e-09,3.628724101272441e-17,1046,"[0, 209, 500, 682, 782, 1046]",100.0
2432,channel-26 amplitude-silhouette-1-1 dim-1,0.3182088687678798,3.672773228823631e-12,2.7060064261248495e-23,1046,"[0, 51, 209, 682, 817, 1046]",51.0
2433,channel-26 amplitude-silhouette-1-1 dim-2,0.1089566345413714,4.918230051581688e-13,5.9840326445968704e-24,990,"[0, 139, 193, 206, 241, 1046]",13.0
2434,channel-26 amplitude-silhouette-1-1 norm-1,0.2087324634348854,4.1645962339818e-12,3.7631524979870674e-23,1046,"[0, 203, 683, 805, 888, 1046]",83.0
2435,channel-26 amplitude-silhouette-1-1 norm-2,0.158802866433088,3.871830815304339e-12,3.1782970436430626e-23,1046,"[0, 209, 569, 682, 817, 1046]",113.0
2436,channel-26 amplitude-silhouette-1-2 dim-1,0.2045794324849756,9.02676548261189e-12,2.3928299132510675e-22,1046,"[0, 206, 569, 680, 798, 1046]",111.0
2437,channel-26 amplitude-silhouette-1-2 dim-2,0.1366450431990255,6.052473451145925e-13,6.663782472187664e-24,990,"[0, 138, 200, 236, 739, 1046]",36.0
2438,channel-26 amplitude-silhouette-1-2 norm-1,0.4037655005048692,9.632012827726484e-12,2.5929224228503485e-22,1046,"[0, 51, 209, 682, 782, 1046]",51.0
2439,channel-26 amplitude-silhouette-1-2 norm-2,0.408300715476938,9.19105410212011e-12,2.4331760416954817e-22,1046,"[0, 51, 209, 682, 782, 1046]",51.0
2440,channel-26 amplitude-silhouette-2-1 dim-1,0.1565071009013057,1.2854324431657983e-09,1.8534175870860816e-18,1046,"[0, 195, 662, 808, 897, 1046]",89.0
2441,channel-26 amplitude-silhouette-2-1 dim-2,0.1768764730393822,2.7328187903340286e-10,7.838398683460353e-19,990,"[0, 139, 206, 462, 711, 1046]",67.0
2442,channel-26 amplitude-silhouette-2-1 norm-1,0.1135766867216805,1.558714322199201e-09,3.1800881627424144e-18,1046,"[0, 169, 479, 677, 854, 1046]",169.0
2443,channel-26 amplitude-silhouette-2-1 norm-2,0.2033160421818768,1.3883828091810412e-09,2.436478232409897e-18,1046,"[0, 112, 209, 682, 888, 1046]",97.0
2444,channel-26 amplitude-silhouette-2-2 dim-1,0.2725847181812542,3.0497965778869316e-09,1.6085139341514525e-17,1046,"[0, 209, 500, 682, 782, 1046]",100.0
2445,channel-26 amplitude-silhouette-2-2 dim-2,0.293313310412515,3.555986253205989e-10,9.418484811202217e-19,990,"[0, 139, 241, 682, 780, 1046]",98.0
2446,channel-26 amplitude-silhouette-2-2 norm-1,0.2867549434036805,3.40539520320753e-09,1.864331572220867e-17,1046,"[0, 209, 682, 782, 888, 1046]",100.0
2447,channel-26 amplitude-silhouette-2-2 norm-2,0.2376880565981428,3.142078392590104e-09,1.658161495959798e-17,1046,"[0, 209, 569, 682, 790, 1046]",108.0
2448,channel-26 life all max,0.2590947028317686,6.612157461951336e-06,1.832184697687025e-11,1046,"[0, 209, 340, 682, 797, 1046]",115.0
2449,channel-26 life all mean,0.2463623401585192,1.0036319860119669e-06,1.1848391132919817e-13,1046,"[0, 228, 552, 681, 796, 1046]",115.0
2450,channel-26 life all std,0.2547831133804348,1.161693401245124e-06,3.323737549609793e-13,1046,"[0, 209, 682, 817, 964, 1046]",82.0
2451,channel-26 life all sum,0.4000541936123833,6.200713804317302e-05,7.329079737188643e-10,1046,"[0, 199, 542, 682, 787, 1046]",105.0
2452,channel-26 life all norm-1,0.4000541936123833,6.200713804317302e-05,7.329079737188643e-10,1046,"[0, 199, 542, 682, 787, 1046]",105.0
2453,channel-26 life all norm-2,0.3660131633692642,1.1974286125831706e-05,2.741914902828226e-11,1046,"[0, 209, 541, 682, 790, 1046]",108.0
2454,channel-26 life dim-1 max,0.2720919393135391,6.60652770626782e-06,1.8293364230102488e-11,1046,"[0, 209, 593, 682, 793, 1046]",89.0
2455,channel-26 life dim-1 mean,0.2285637083774973,1.0747612716408942e-06,1.280670772799072e-13,1046,"[0, 340, 553, 681, 797, 1046]",116.0
2456,channel-26 life dim-1 std,0.103104985658932,1.1955350033754125e-06,3.54986824496297e-13,1046,"[0, 209, 552, 682, 888, 1046]",130.0
2457,channel-26 life dim-1 sum,0.4007990865362656,5.916266377458533e-05,6.785369729374193e-10,1046,"[0, 199, 536, 682, 787, 1046]",105.0
2458,channel-26 life dim-1 norm-1,0.4007990865362656,5.916266377458533e-05,6.785369729374193e-10,1046,"[0, 199, 536, 682, 787, 1046]",105.0
2459,channel-26 life dim-1 norm-2,0.3681320524285392,1.1853913160950748e-05,2.6750533093684688e-11,1046,"[0, 209, 541, 682, 790, 1046]",108.0
2460,channel-26 life dim-2 max,0.3019916456444145,1.1032431351429554e-06,1.4974783638636889e-12,1038,"[0, 139, 206, 682, 780, 1046]",67.0
2461,channel-26 life dim-2 mean,0.3613199516232198,4.596574050185741e-07,5.131061216894595e-13,1038,"[0, 139, 193, 682, 782, 1046]",54.0
2462,channel-26 life dim-2 std,0.2994021142513663,3.331365639677613e-07,1.713241542339536e-13,1006,"[0, 140, 206, 682, 782, 1046]",66.0
2463,channel-26 life dim-2 sum,0.0843723296715547,2.844474268587689e-06,3.937495149377044e-12,1038,"[0, 179, 649, 844, 970, 1046]",76.0
2464,channel-26 life dim-2 norm-1,0.0843723296715547,2.844474268587689e-06,3.937495149377044e-12,1038,"[0, 179, 649, 844, 970, 1046]",76.0
2465,channel-26 life dim-2 norm-2,0.2469504891787399,1.4065295551800012e-06,1.5594131635168474e-12,1038,"[0, 139, 206, 682, 839, 1046]",67.0
2466,channel-26 bd2 all max,0.2863885571505883,1.3778643945796924e-05,4.2347068989869696e-11,1046,"[0, 209, 542, 682, 788, 1046]",106.0
2467,channel-26 bd2 all mean,0.3375939988511917,6.96799370470172e-06,5.902282677347416e-12,1046,"[0, 213, 542, 682, 789, 1046]",107.0
2468,channel-26 bd2 all std,0.203844107622852,2.1369820474076666e-06,1.5357264783775117e-12,1046,"[0, 521, 682, 788, 976, 1046]",70.0
2469,channel-26 bd2 all sum,0.3986981649012844,0.000437027234327,4.3358424958198345e-08,1046,"[0, 199, 537, 682, 787, 1046]",105.0
2470,channel-26 bd2 all norm-1,0.3986981649012844,0.000437027234327,4.3358424958198345e-08,1046,"[0, 199, 537, 682, 787, 1046]",105.0
2471,channel-26 bd2 all norm-2,0.4016627587062473,5.726462569612348e-05,5.344346035736925e-10,1046,"[0, 220, 542, 682, 789, 1046]",107.0
2472,channel-26 bd2 dim-1 max,0.2007167055991595,1.1354730312272484e-05,2.1367965468726012e-11,1046,"[0, 332, 586, 682, 788, 1046]",96.0
2473,channel-26 bd2 dim-1 mean,0.3521761258652836,6.61986324834808e-06,5.044603044584723e-12,1046,"[0, 214, 542, 682, 789, 1046]",107.0
2474,channel-26 bd2 dim-1 std,-0.0165649142212373,1.7341044723267838e-06,9.360467068540504e-13,1046,"[0, 115, 497, 710, 947, 1046]",99.0
2475,channel-26 bd2 dim-1 sum,0.427025658778383,0.000370591693852,3.243361480691996e-08,1046,"[0, 199, 541, 682, 788, 1046]",106.0
2476,channel-26 bd2 dim-1 norm-1,0.427025658778383,0.000370591693852,3.243361480691996e-08,1046,"[0, 199, 541, 682, 788, 1046]",106.0
2477,channel-26 bd2 dim-1 norm-2,0.4218965307085522,5.077139447676306e-05,4.033944657345052e-10,1046,"[0, 232, 542, 682, 788, 1046]",106.0
2478,channel-26 bd2 dim-2 max,0.2722970844282524,1.3125160448360207e-05,4.6064826236079235e-11,1038,"[0, 209, 542, 682, 787, 1046]",105.0
2479,channel-26 bd2 dim-2 mean,0.2587095440470145,1.0021946479183967e-05,2.6159250650486145e-11,1038,"[0, 207, 522, 682, 787, 1046]",105.0
2480,channel-26 bd2 dim-2 std,0.1703638990932349,2.096547771324261e-06,3.662553331657751e-12,1006,"[0, 209, 474, 682, 787, 1046]",105.0
2481,channel-26 bd2 dim-2 sum,0.1218488706919985,6.643554047503175e-05,1.768904049429793e-09,1038,"[0, 278, 649, 842, 970, 1046]",76.0
2482,channel-26 bd2 dim-2 norm-1,0.1218488706919985,6.643554047503175e-05,1.768904049429793e-09,1038,"[0, 278, 649, 842, 970, 1046]",76.0
2483,channel-26 bd2 dim-2 norm-2,0.2658767754344776,2.558326728154086e-05,1.7808440744361803e-10,1038,"[0, 209, 682, 842, 977, 1046]",69.0
2484,channel-27 entropy dim-1,0.0383071413578146,-0.3509619322480947,0.0026903527369063,1046,"[0, 97, 238, 486, 852, 1046]",97.0
2485,channel-27 entropy dim-2,0.0350530192143424,-0.1040960960511591,0.0025419516774857,981,"[0, 60, 138, 264, 398, 1046]",60.0
2486,channel-27 numberofpoints dim-1,0.0205326082299578,54.7189292543021,244.6099188524067,81,"[0, 97, 351, 542, 681, 1046]",97.0
2487,channel-27 numberofpoints dim-2,0.0234898693320758,5.860420650095603,11.389111401831537,21,"[0, 60, 370, 465, 736, 1046]",60.0
2488,channel-27 amplitude-bottleneck dim-1,0.091276345093609,3.4014417284166105e-06,3.5827288678227988e-12,1046,"[0, 50, 479, 682, 887, 1046]",50.0
2489,channel-27 amplitude-bottleneck dim-2,-0.0157319926624516,5.44769430901642e-07,3.364458392087333e-13,1037,"[0, 122, 514, 690, 880, 1046]",122.0
2490,channel-27 amplitude-bottleneck norm-1,0.1209058180574294,3.946211159318252e-06,4.678291111990955e-12,1046,"[0, 50, 473, 682, 855, 1046]",50.0
2491,channel-27 amplitude-bottleneck norm-2,0.0873939529997668,3.4769114420763205e-06,3.696628336212242e-12,1046,"[0, 50, 473, 682, 887, 1046]",50.0
2492,channel-27 amplitude-wasserstein-1 dim-1,0.217963728604682,2.7263471706587978e-05,1.0554498932370155e-10,1046,"[0, 347, 554, 682, 855, 1046]",128.0
2493,channel-27 amplitude-wasserstein-1 dim-2,0.027822595320751,1.226671224663823e-06,8.431870932563631e-13,1037,"[0, 340, 522, 682, 855, 1046]",160.0
2494,channel-27 amplitude-wasserstein-1 norm-1,0.2144662891594949,2.84901429312518e-05,1.1570859965832712e-10,1046,"[0, 325, 554, 682, 855, 1046]",128.0
2495,channel-27 amplitude-wasserstein-1 norm-2,0.2196441681364523,2.730175757585292e-05,1.058032622843256e-10,1046,"[0, 324, 554, 682, 855, 1046]",128.0
2496,channel-27 amplitude-wasserstein-2 dim-1,0.182877037581257,5.879808005096393e-06,6.107438275930036e-12,1046,"[0, 46, 479, 682, 814, 1046]",46.0
2497,channel-27 amplitude-wasserstein-2 dim-2,-0.0103458792230741,6.684671598586576e-07,3.629855856316459e-13,1037,"[0, 125, 484, 682, 900, 1046]",125.0
2498,channel-27 amplitude-wasserstein-2 norm-1,0.1660211067724367,6.548275164955051e-06,7.892091578161728e-12,1046,"[0, 46, 482, 682, 855, 1046]",46.0
2499,channel-27 amplitude-wasserstein-2 norm-2,0.1747605506878881,5.935663953732854e-06,6.257103871718446e-12,1046,"[0, 46, 480, 682, 855, 1046]",46.0
2500,channel-27 amplitude-betti-1 dim-1,0.2064791193110698,5.4387245895696464e-05,4.28337334621394e-10,102,"[0, 340, 554, 682, 855, 1046]",128.0
2501,channel-27 amplitude-betti-1 dim-2,0.0483926937339364,2.451948251942696e-06,3.745833779367357e-12,20,"[0, 121, 348, 682, 855, 1046]",121.0
2502,channel-27 amplitude-betti-1 norm-1,0.2027415057868715,5.683919414763917e-05,4.692996905422482e-10,540,"[0, 328, 554, 682, 855, 1046]",128.0
2503,channel-27 amplitude-betti-1 norm-2,0.1379410536049246,5.446826102469005e-05,4.2927358967442396e-10,540,"[0, 97, 325, 682, 849, 1046]",97.0
2504,channel-27 amplitude-betti-2 dim-1,0.0473431536918923,0.0235200837081664,6.539464054257766e-05,703,"[0, 111, 238, 610, 872, 1046]",111.0
2505,channel-27 amplitude-betti-2 dim-2,0.0261007830092407,0.0016850618179225,9.690363940094114e-07,41,"[0, 60, 249, 406, 609, 1046]",60.0
2506,channel-27 amplitude-betti-2 norm-1,0.0763649759505791,0.025205145526089,7.220925631718894e-05,1000,"[0, 97, 246, 682, 849, 1046]",97.0
2507,channel-27 amplitude-betti-2 norm-2,0.0496695761739485,0.0236004186163832,6.541678378585695e-05,1000,"[0, 105, 282, 615, 867, 1046]",105.0
2508,channel-27 amplitude-landscape-1-1 dim-1,0.0229694765697025,1.822214017780876e-11,3.871259451142396e-22,1046,"[0, 50, 473, 682, 887, 1046]",50.0
2509,channel-27 amplitude-landscape-1-1 dim-2,0.0641964325462105,7.507820020693865e-13,4.024408142268735e-24,954,"[0, 147, 477, 682, 855, 1046]",147.0
2510,channel-27 amplitude-landscape-1-1 norm-1,0.0338787003757373,1.897292217987814e-11,4.115026661629842e-22,1046,"[0, 81, 473, 682, 887, 1046]",81.0
2511,channel-27 amplitude-landscape-1-1 norm-2,0.0647518169076202,1.829249337872785e-11,3.891431866226943e-22,1046,"[0, 50, 473, 682, 855, 1046]",50.0
2512,channel-27 amplitude-landscape-1-2 dim-1,0.0756911744899591,2.627272381561381e-11,7.548621860795478e-22,1046,"[0, 60, 479, 682, 855, 1046]",60.0
2513,channel-27 amplitude-landscape-1-2 dim-2,-0.0006541527885559,8.001544067861688e-13,4.232220894685302e-24,954,"[0, 147, 477, 682, 900, 1046]",146.0
2514,channel-27 amplitude-landscape-1-2 norm-1,0.0418514889379317,2.7072878222399987e-11,7.943418133373595e-22,1046,"[0, 85, 469, 746, 993, 1046]",53.0
2515,channel-27 amplitude-landscape-1-2 norm-2,0.1003628430156979,2.632253296524376e-11,7.5711303479684515e-22,1046,"[0, 60, 479, 682, 821, 1046]",60.0
2516,channel-27 amplitude-landscape-2-1 dim-1,0.0607723923441346,6.169140260951641e-09,2.4637927130432254e-17,1046,"[0, 50, 479, 682, 887, 1046]",50.0
2517,channel-27 amplitude-landscape-2-1 dim-2,0.0555099097529355,4.644654633214294e-10,7.19968240312286e-19,954,"[0, 147, 484, 682, 855, 1046]",147.0
2518,channel-27 amplitude-landscape-2-1 norm-1,0.0560932183945986,6.633605724273071e-09,2.797706603305074e-17,1046,"[0, 50, 473, 682, 887, 1046]",50.0
2519,channel-27 amplitude-landscape-2-1 norm-2,0.0620402916983766,6.219975688227615e-09,2.4943421287781558e-17,1046,"[0, 50, 479, 682, 887, 1046]",50.0
2520,channel-27 amplitude-landscape-2-2 dim-1,0.1155137895600653,7.0356989416625655e-09,3.0745111237274336e-17,1046,"[0, 50, 473, 682, 821, 1046]",50.0
2521,channel-27 amplitude-landscape-2-2 dim-2,0.0075140460891981,4.73195352507112e-10,7.305853101220967e-19,954,"[0, 147, 542, 682, 855, 1046]",140.0
2522,channel-27 amplitude-landscape-2-2 norm-1,0.0599592424375166,7.508894294169676e-09,3.47430496614828e-17,1046,"[0, 50, 473, 682, 887, 1046]",50.0
2523,channel-27 amplitude-landscape-2-2 norm-2,0.0669045730420415,7.080230225675633e-09,3.107062267825854e-17,1046,"[0, 50, 479, 682, 887, 1046]",50.0
2524,channel-27 amplitude-silhouette-1-1 dim-1,0.0211034684368081,4.308165671472287e-12,3.8715983672643664e-23,1046,"[0, 124, 451, 750, 966, 1046]",80.0
2525,channel-27 amplitude-silhouette-1-1 dim-2,0.1242077573416581,4.623393071447953e-13,3.0876336077102434e-24,954,"[0, 147, 334, 682, 855, 1046]",147.0
2526,channel-27 amplitude-silhouette-1-1 norm-1,0.038879553914165,4.770504978617082e-12,4.497725440444602e-23,1046,"[0, 140, 479, 682, 887, 1046]",140.0
2527,channel-27 amplitude-silhouette-1-1 norm-2,0.0981328299998921,4.455062072845123e-12,4.072906099477003e-23,1046,"[0, 140, 479, 682, 821, 1046]",139.0
2528,channel-27 amplitude-silhouette-1-2 dim-1,0.0218269949161696,8.995314743419498e-12,1.4703920637805645e-22,1046,"[0, 50, 386, 682, 887, 1046]",50.0
2529,channel-27 amplitude-silhouette-1-2 dim-2,0.0079292235282271,5.658928609885536e-13,3.66911528020264e-24,954,"[0, 125, 503, 693, 860, 1046]",125.0
2530,channel-27 amplitude-silhouette-1-2 norm-1,0.0220951523236237,9.561207604408052e-12,1.5911432661570922e-22,1046,"[0, 50, 386, 682, 887, 1046]",50.0
2531,channel-27 amplitude-silhouette-1-2 norm-2,0.0403195007075282,9.112712349341839e-12,1.4890098950870624e-22,1046,"[0, 81, 386, 682, 887, 1046]",81.0
2532,channel-27 amplitude-silhouette-2-1 dim-1,0.1194336356362972,1.4876532402423495e-09,2.766348959228023e-18,1046,"[0, 140, 393, 683, 821, 1046]",138.0
2533,channel-27 amplitude-silhouette-2-1 dim-2,0.0589204896887134,2.7851631484946063e-10,5.198732209190296e-19,954,"[0, 147, 477, 682, 855, 1046]",147.0
2534,channel-27 amplitude-silhouette-2-1 norm-1,0.0508718590184723,1.7661695550918107e-09,3.758800509681093e-18,1046,"[0, 140, 479, 682, 887, 1046]",140.0
2535,channel-27 amplitude-silhouette-2-1 norm-2,0.0453359550809904,1.5781210483767447e-09,3.086248458191725e-18,1046,"[0, 140, 479, 682, 887, 1046]",140.0
2536,channel-27 amplitude-silhouette-2-2 dim-1,0.0337203759790253,3.1487726267137103e-09,1.095030988191166e-17,1046,"[0, 50, 393, 682, 887, 1046]",50.0
2537,channel-27 amplitude-silhouette-2-2 dim-2,0.0513649021944418,3.5418426258385515e-10,6.598097607343448e-19,954,"[0, 147, 484, 682, 855, 1046]",147.0
2538,channel-27 amplitude-silhouette-2-2 norm-1,0.0183120413346158,3.502956889297565e-09,1.2848286090900709e-17,1046,"[0, 50, 475, 682, 887, 1046]",50.0
2539,channel-27 amplitude-silhouette-2-2 norm-2,0.0258890567176035,3.226281719120081e-09,1.124108865603074e-17,1046,"[0, 81, 479, 682, 887, 1046]",81.0
2540,channel-27 life all max,0.0918812101680704,6.805552143400894e-06,1.4333627760427735e-11,1046,"[0, 50, 479, 682, 887, 1046]",50.0
2541,channel-27 life all mean,0.1594716502970166,9.74115760788095e-07,1.368917301237815e-13,1046,"[0, 44, 480, 682, 853, 1046]",44.0
2542,channel-27 life all std,0.0667420130874673,1.243423575138643e-06,4.998863897048797e-13,1046,"[0, 92, 480, 682, 887, 1046]",92.0
2543,channel-27 life all sum,0.2144662891594949,5.69802858625036e-05,4.6283439863330846e-10,1046,"[0, 325, 554, 682, 855, 1046]",128.0
2544,channel-27 life all norm-1,0.2144662891594949,5.69802858625036e-05,4.6283439863330846e-10,1046,"[0, 325, 554, 682, 855, 1046]",128.0
2545,channel-27 life all norm-2,0.1747605506878882,1.1871327907465709e-05,2.502841548687377e-11,1046,"[0, 46, 480, 682, 855, 1046]",46.0
2546,channel-27 life dim-1 max,0.091276345093609,6.802883456833221e-06,1.4330915471291195e-11,1046,"[0, 50, 479, 682, 887, 1046]",50.0
2547,channel-27 life dim-1 mean,0.1411115675476449,1.0326855633606695e-06,1.6224494806423897e-13,1046,"[0, 44, 480, 682, 853, 1046]",44.0
2548,channel-27 life dim-1 std,0.0613576600130085,1.2818163152751997e-06,5.500549634699175e-13,1046,"[0, 46, 479, 686, 887, 1046]",46.0
2549,channel-27 life dim-1 sum,0.217963728604682,5.452694341317596e-05,4.221799572948063e-10,1046,"[0, 347, 554, 682, 855, 1046]",128.0
2550,channel-27 life dim-1 norm-1,0.217963728604682,5.452694341317596e-05,4.221799572948063e-10,1046,"[0, 347, 554, 682, 855, 1046]",128.0
2551,channel-27 life dim-1 norm-2,0.182877037581257,1.1759616010192788e-05,2.4429753103720144e-11,1046,"[0, 46, 479, 682, 814, 1046]",46.0
2552,channel-27 life dim-2 max,-0.0157319926624516,1.089538861803284e-06,1.345783356834933e-12,1037,"[0, 122, 514, 690, 880, 1046]",122.0
2553,channel-27 life dim-2 mean,0.0944780721902603,4.789297683666412e-07,3.2431999085663594e-13,1037,"[0, 120, 334, 682, 855, 1046]",120.0
2554,channel-27 life dim-2 std,0.0026194848124719,3.473320878173936e-07,2.0145636354386175e-13,981,"[0, 147, 484, 683, 900, 1046]",146.0
2555,channel-27 life dim-2 sum,0.027822595320751,2.453342449327646e-06,3.3727483730254524e-12,1037,"[0, 340, 522, 682, 855, 1046]",160.0
